time,pwm_r,pwm_l
1.234599990844726562e+02,8.613452148437500000e+01,6.386547851562500000e+01
1.234699935913085938e+02,8.613424682617187500e+01,6.386576080322265625e+01
1.234799957275390625e+02,8.613395690917968750e+01,6.386603927612304688e+01
1.234899978637695312e+02,8.613368225097656250e+01,6.386632156372070312e+01
1.235000000000000000e+02,8.613339996337890625e+01,6.386659622192382812e+01
1.235099945068359375e+02,8.613312530517578125e+01,6.386687469482421875e+01
1.235199966430664062e+02,8.613284301757812500e+01,6.386715698242187500e+01
1.235299987792968750e+02,8.613256072998046875e+01,6.386743927001953125e+01
1.235400009155273438e+02,8.613228607177734375e+01,6.386771392822265625e+01
1.235499954223632812e+02,8.613201141357421875e+01,6.386799240112304688e+01
1.235599975585937500e+02,8.613172149658203125e+01,6.386827468872070312e+01
1.235699996948242188e+02,8.613144683837890625e+01,6.386854934692382812e+01
1.235799942016601562e+02,8.613116455078125000e+01,6.386883163452148438e+01
1.235899963378906250e+02,8.613088989257812500e+01,6.386911010742187500e+01
1.235999984741210938e+02,8.613061523437500000e+01,6.386938858032226562e+01
1.236100006103515625e+02,8.613032531738281250e+01,6.386966705322265625e+01
1.236199951171875000e+02,8.613005065917968750e+01,6.386994934082031250e+01
1.236299972534179688e+02,8.612977600097656250e+01,6.387022781372070312e+01
1.236399993896484375e+02,8.612949371337890625e+01,6.387050628662109375e+01
1.236499938964843750e+02,8.612921905517578125e+01,6.387078475952148438e+01
1.236599960327148438e+02,8.612892913818359375e+01,6.387106323242187500e+01
1.236699981689453125e+02,8.612865447998046875e+01,6.387134552001953125e+01
1.236800003051757812e+02,8.612837982177734375e+01,6.387162017822265625e+01
1.236899948120117188e+02,8.612809753417968750e+01,6.387189865112304688e+01
1.236999969482421875e+02,8.612782287597656250e+01,6.387217712402343750e+01
1.237099990844726562e+02,8.612754058837890625e+01,6.387245941162109375e+01
1.237199935913085938e+02,8.612725830078125000e+01,6.387273406982421875e+01
1.237299957275390625e+02,8.612698364257812500e+01,6.387301635742187500e+01
1.237399978637695312e+02,8.612670898437500000e+01,6.387329483032226562e+01
1.237500000000000000e+02,8.612642669677734375e+01,6.387356948852539062e+01
1.237599945068359375e+02,8.612614440917968750e+01,6.387385177612304688e+01
1.237699966430664062e+02,8.612586212158203125e+01,6.387413024902343750e+01
1.237799987792968750e+02,8.612558746337890625e+01,6.387441253662109375e+01
1.237900009155273438e+02,8.612531280517578125e+01,6.387468719482421875e+01
1.237999954223632812e+02,8.612503051757812500e+01,6.387496566772460938e+01
1.238099975585937500e+02,8.612475585937500000e+01,6.387524414062500000e+01
1.238199996948242188e+02,8.612448120117187500e+01,6.387552642822265625e+01
1.238299942016601562e+02,8.612419128417968750e+01,6.387580108642578125e+01
1.238399963378906250e+02,8.612391662597656250e+01,6.387608337402343750e+01
1.238499984741210938e+02,8.612364196777343750e+01,6.387636184692382812e+01
1.238600006103515625e+02,8.612335968017578125e+01,6.387663650512695312e+01
1.238699951171875000e+02,8.612308502197265625e+01,6.387691497802734375e+01
1.238799972534179688e+02,8.612281036376953125e+01,6.387719726562500000e+01
1.238899993896484375e+02,8.612252807617187500e+01,6.387747192382812500e+01
1.238999938964843750e+02,8.612224578857421875e+01,6.387775421142578125e+01
1.239099960327148438e+02,8.612197113037109375e+01,6.387803268432617188e+01
1.239199981689453125e+02,8.612168884277343750e+01,6.387831115722656250e+01
1.239300003051757812e+02,8.612141418457031250e+01,6.387858581542968750e+01
1.239399948120117188e+02,8.612113952636718750e+01,6.387886810302734375e+01
1.239499969482421875e+02,8.612085723876953125e+01,6.387914657592773438e+01
1.239599990844726562e+02,8.612057495117187500e+01,6.387942123413085938e+01
1.239699935913085938e+02,8.612029266357421875e+01,6.387970352172851562e+01
1.239799957275390625e+02,8.612001800537109375e+01,6.387998199462890625e+01
1.239899978637695312e+02,8.611974334716796875e+01,6.388026046752929688e+01
1.240000000000000000e+02,8.611946105957031250e+01,6.388053512573242188e+01
1.240099945068359375e+02,8.611918640136718750e+01,6.388081359863281250e+01
1.240199966430664062e+02,8.611891174316406250e+01,6.388109207153320312e+01
1.240299987792968750e+02,8.611862945556640625e+01,6.388137054443359375e+01
1.240400009155273438e+02,8.611834716796875000e+01,6.388164901733398438e+01
1.240499954223632812e+02,8.611807250976562500e+01,6.388192749023437500e+01
1.240599975585937500e+02,8.611779022216796875e+01,6.388220214843750000e+01
1.240699996948242188e+02,8.611751556396484375e+01,6.388248443603515625e+01
1.240799942016601562e+02,8.611724090576171875e+01,6.388276290893554688e+01
1.240899963378906250e+02,8.611695861816406250e+01,6.388303756713867188e+01
1.240999984741210938e+02,8.611668395996093750e+01,6.388331604003906250e+01
1.241100006103515625e+02,8.611640930175781250e+01,6.388359451293945312e+01
1.241199951171875000e+02,8.611612701416015625e+01,6.388386917114257812e+01
1.241299972534179688e+02,8.611585235595703125e+01,6.388415145874023438e+01
1.241399993896484375e+02,8.611557769775390625e+01,6.388442993164062500e+01
1.241499938964843750e+02,8.611528778076171875e+01,6.388470840454101562e+01
1.241599960327148438e+02,8.611501312255859375e+01,6.388498306274414062e+01
1.241699981689453125e+02,8.611473083496093750e+01,6.388526535034179688e+01
1.241800003051757812e+02,8.611445617675781250e+01,6.388554382324218750e+01
1.241899948120117188e+02,8.611418151855468750e+01,6.388581848144531250e+01
1.241999969482421875e+02,8.611389923095703125e+01,6.388609695434570312e+01
1.242099990844726562e+02,8.611362457275390625e+01,6.388637542724609375e+01
1.242199935913085938e+02,8.611334991455078125e+01,6.388665008544921875e+01
1.242299957275390625e+02,8.611306762695312500e+01,6.388692855834960938e+01
1.242399978637695312e+02,8.611279296875000000e+01,6.388720703125000000e+01
1.242500000000000000e+02,8.611251831054687500e+01,6.388748550415039062e+01
1.242599945068359375e+02,8.611222839355468750e+01,6.388776397705078125e+01
1.242699966430664062e+02,8.611196136474609375e+01,6.388804244995117188e+01
1.242799987792968750e+02,8.611167907714843750e+01,6.388831710815429688e+01
1.242900009155273438e+02,8.611139678955078125e+01,6.388859558105468750e+01
1.242999954223632812e+02,8.611112213134765625e+01,6.388887786865234375e+01
1.243099975585937500e+02,8.611084747314453125e+01,6.388915634155273438e+01
1.243199996948242188e+02,8.611056518554687500e+01,6.388943099975585938e+01
1.243299942016601562e+02,8.611029052734375000e+01,6.388970947265625000e+01
1.243399963378906250e+02,8.611001586914062500e+01,6.388998794555664062e+01
1.243499984741210938e+02,8.610973358154296875e+01,6.389026260375976562e+01
1.243600006103515625e+02,8.610945892333984375e+01,6.389054107666015625e+01
1.243699951171875000e+02,8.610918426513671875e+01,6.389081954956054688e+01
1.243799972534179688e+02,8.610890197753906250e+01,6.389109420776367188e+01
1.243899993896484375e+02,8.610862731933593750e+01,6.389137268066406250e+01
1.243999938964843750e+02,8.610835266113281250e+01,6.389164733886718750e+01
1.244099960327148438e+02,8.610807037353515625e+01,6.389192581176757812e+01
1.244199981689453125e+02,8.610779571533203125e+01,6.389220428466796875e+01
1.244300003051757812e+02,8.610752105712890625e+01,6.389247894287109375e+01
1.244399948120117188e+02,8.610723876953125000e+01,6.389275741577148438e+01
1.244499969482421875e+02,8.610696411132812500e+01,6.389303588867187500e+01
1.244599990844726562e+02,8.610668945312500000e+01,6.389331054687500000e+01
1.244699935913085938e+02,8.610640716552734375e+01,6.389358901977539062e+01
1.244799957275390625e+02,8.610613250732421875e+01,6.389386749267578125e+01
1.244899978637695312e+02,8.610585784912109375e+01,6.389414215087890625e+01
1.245000000000000000e+02,8.610557556152343750e+01,6.389442062377929688e+01
1.245099945068359375e+02,8.610530090332031250e+01,6.389469909667968750e+01
1.245199966430664062e+02,8.610502624511718750e+01,6.389497375488281250e+01
1.245299987792968750e+02,8.610474395751953125e+01,6.389525222778320312e+01
1.245400009155273438e+02,8.610446929931640625e+01,6.389553070068359375e+01
1.245499954223632812e+02,8.610419464111328125e+01,6.389580535888671875e+01
1.245599975585937500e+02,8.610391235351562500e+01,6.389608383178710938e+01
1.245699996948242188e+02,8.610363769531250000e+01,6.389636230468750000e+01
1.245799942016601562e+02,8.610336303710937500e+01,6.389663696289062500e+01
1.245899963378906250e+02,8.610308837890625000e+01,6.389691543579101562e+01
1.245999984741210938e+02,8.610280609130859375e+01,6.389719390869140625e+01
1.246100006103515625e+02,8.610253143310546875e+01,6.389746856689453125e+01
1.246199951171875000e+02,8.610225677490234375e+01,6.389774703979492188e+01
1.246299972534179688e+02,8.610197448730468750e+01,6.389802551269531250e+01
1.246399993896484375e+02,8.610169982910156250e+01,6.389830017089843750e+01
1.246499938964843750e+02,8.610142517089843750e+01,6.389857864379882812e+01
1.246599960327148438e+02,8.610114288330078125e+01,6.389885711669921875e+01
1.246699981689453125e+02,8.610086822509765625e+01,6.389913177490234375e+01
1.246800003051757812e+02,8.610059356689453125e+01,6.389941024780273438e+01
1.246899948120117188e+02,8.610031127929687500e+01,6.389968872070312500e+01
1.246999969482421875e+02,8.610003662109375000e+01,6.389996337890625000e+01
1.247099990844726562e+02,8.609976196289062500e+01,6.390024185180664062e+01
1.247199935913085938e+02,8.609947967529296875e+01,6.390052032470703125e+01
1.247299957275390625e+02,8.609920501708984375e+01,6.390079498291015625e+01
1.247399978637695312e+02,8.609893035888671875e+01,6.390107345581054688e+01
1.247500000000000000e+02,8.609864807128906250e+01,6.390134811401367188e+01
1.247599945068359375e+02,8.609837341308593750e+01,6.390162277221679688e+01
1.247699966430664062e+02,8.609810638427734375e+01,6.390190124511718750e+01
1.247799987792968750e+02,8.609781646728515625e+01,6.390217590332031250e+01
1.247900009155273438e+02,8.609754943847656250e+01,6.390245437622070312e+01
1.247999954223632812e+02,8.609727478027343750e+01,6.390272521972656250e+01
1.248099975585937500e+02,8.609699249267578125e+01,6.390300750732421875e+01
1.248199996948242188e+02,8.609671783447265625e+01,6.390328216552734375e+01
1.248299942016601562e+02,8.609644317626953125e+01,6.390355682373046875e+01
1.248399963378906250e+02,8.609616088867187500e+01,6.390383529663085938e+01
1.248499984741210938e+02,8.609588623046875000e+01,6.390411376953125000e+01
1.248600006103515625e+02,8.609561157226562500e+01,6.390438842773437500e+01
1.248699951171875000e+02,8.609533691406250000e+01,6.390466690063476562e+01
1.248799972534179688e+02,8.609505462646484375e+01,6.390494537353515625e+01
1.248899993896484375e+02,8.609477996826171875e+01,6.390521621704101562e+01
1.248999938964843750e+02,8.609451293945312500e+01,6.390549468994140625e+01
1.249099960327148438e+02,8.609422302246093750e+01,6.390576934814453125e+01
1.249199981689453125e+02,8.609395599365234375e+01,6.390604782104492188e+01
1.249300003051757812e+02,8.609368133544921875e+01,6.390632247924804688e+01
1.249399948120117188e+02,8.609339904785156250e+01,6.390659713745117188e+01
1.249499969482421875e+02,8.609312438964843750e+01,6.390687561035156250e+01
1.249599990844726562e+02,8.609284973144531250e+01,6.390715408325195312e+01
1.249699935913085938e+02,8.609256744384765625e+01,6.390742874145507812e+01
1.249799957275390625e+02,8.609229278564453125e+01,6.390770721435546875e+01
1.249899978637695312e+02,8.609201812744140625e+01,6.390797805786132812e+01
1.250000000000000000e+02,8.609173583984375000e+01,6.390825653076171875e+01
1.250099945068359375e+02,8.609146881103515625e+01,6.390853500366210938e+01
1.250199966430664062e+02,8.609119415283203125e+01,6.390880584716796875e+01
1.250299987792968750e+02,8.609091949462890625e+01,6.390908432006835938e+01
1.250400009155273438e+02,8.609063720703125000e+01,6.390935897827148438e+01
1.250499954223632812e+02,8.609036254882812500e+01,6.390963745117187500e+01
1.250599975585937500e+02,8.609008789062500000e+01,6.390991592407226562e+01
1.250699996948242188e+02,8.608980560302734375e+01,6.391018676757812500e+01
1.250799942016601562e+02,8.608953094482421875e+01,6.391046524047851562e+01
1.250899963378906250e+02,8.608925628662109375e+01,6.391074371337890625e+01
1.250999984741210938e+02,8.608898162841796875e+01,6.391101837158203125e+01
1.251100006103515625e+02,8.608870697021484375e+01,6.391129302978515625e+01
1.251199951171875000e+02,8.608843231201171875e+01,6.391156768798828125e+01
1.251299972534179688e+02,8.608815002441406250e+01,6.391184616088867188e+01
1.251399993896484375e+02,8.608787536621093750e+01,6.391212463378906250e+01
1.251499938964843750e+02,8.608760070800781250e+01,6.391239929199218750e+01
1.251599960327148438e+02,8.608732604980468750e+01,6.391267395019531250e+01
1.251699981689453125e+02,8.608705139160156250e+01,6.391294860839843750e+01
1.251800003051757812e+02,8.608677673339843750e+01,6.391322326660156250e+01
1.251899948120117188e+02,8.608650207519531250e+01,6.391350173950195312e+01
1.251999969482421875e+02,8.608621978759765625e+01,6.391377639770507812e+01
1.252099990844726562e+02,8.608594512939453125e+01,6.391405487060546875e+01
1.252199935913085938e+02,8.608567810058593750e+01,6.391432571411132812e+01
1.252299957275390625e+02,8.608540344238281250e+01,6.391460418701171875e+01
1.252399978637695312e+02,8.608512115478515625e+01,6.391487884521484375e+01
1.252500000000000000e+02,8.608484649658203125e+01,6.391515350341796875e+01
1.252599945068359375e+02,8.608457183837890625e+01,6.391543197631835938e+01
1.252699966430664062e+02,8.608428955078125000e+01,6.391571044921875000e+01
1.252799987792968750e+02,8.608401489257812500e+01,6.391598129272460938e+01
1.252900009155273438e+02,8.608374786376953125e+01,6.391625976562500000e+01
1.252999954223632812e+02,8.608346557617187500e+01,6.391653060913085938e+01
1.253099975585937500e+02,8.608319091796875000e+01,6.391680908203125000e+01
1.253199996948242188e+02,8.608291625976562500e+01,6.391708374023437500e+01
1.253299942016601562e+02,8.608263397216796875e+01,6.391735839843750000e+01
1.253399963378906250e+02,8.608236694335937500e+01,6.391763687133789062e+01
1.253499984741210938e+02,8.608209228515625000e+01,6.391790771484375000e+01
1.253600006103515625e+02,8.608181762695312500e+01,6.391818618774414062e+01
1.253699951171875000e+02,8.608153533935546875e+01,6.391846084594726562e+01
1.253799972534179688e+02,8.608126068115234375e+01,6.391873550415039062e+01
1.253899993896484375e+02,8.608099365234375000e+01,6.391901397705078125e+01
1.253999938964843750e+02,8.608071136474609375e+01,6.391928482055664062e+01
1.254099960327148438e+02,8.608043670654296875e+01,6.391956329345703125e+01
1.254199981689453125e+02,8.608016204833984375e+01,6.391983795166015625e+01
1.254300003051757812e+02,8.607987976074218750e+01,6.392011260986328125e+01
1.254399948120117188e+02,8.607961273193359375e+01,6.392038726806640625e+01
1.254499969482421875e+02,8.607933807373046875e+01,6.392066192626953125e+01
1.254599990844726562e+02,8.607906341552734375e+01,6.392094039916992188e+01
1.254699935913085938e+02,8.607878112792968750e+01,6.392121505737304688e+01
1.254799957275390625e+02,8.607850646972656250e+01,6.392148971557617188e+01
1.254899978637695312e+02,8.607823944091796875e+01,6.392176437377929688e+01
1.255000000000000000e+02,8.607796478271484375e+01,6.392203903198242188e+01
1.255099945068359375e+02,8.607768249511718750e+01,6.392231750488281250e+01
1.255199966430664062e+02,8.607740783691406250e+01,6.392259216308593750e+01
1.255299987792968750e+02,8.607713317871093750e+01,6.392286682128906250e+01
1.255400009155273438e+02,8.607685852050781250e+01,6.392313766479492188e+01
1.255499954223632812e+02,8.607658386230468750e+01,6.392341613769531250e+01
1.255599975585937500e+02,8.607630920410156250e+01,6.392369079589843750e+01
1.255699996948242188e+02,8.607602691650390625e+01,6.392396545410156250e+01
1.255799942016601562e+02,8.607575988769531250e+01,6.392424392700195312e+01
1.255899963378906250e+02,8.607548522949218750e+01,6.392451477050781250e+01
1.255999984741210938e+02,8.607521057128906250e+01,6.392479324340820312e+01
1.256100006103515625e+02,8.607492828369140625e+01,6.392506408691406250e+01
1.256199951171875000e+02,8.607466125488281250e+01,6.392533874511718750e+01
1.256299972534179688e+02,8.607438659667968750e+01,6.392561340332031250e+01
1.256399993896484375e+02,8.607410430908203125e+01,6.392589187622070312e+01
1.256499938964843750e+02,8.607383728027343750e+01,6.392616653442382812e+01
1.256599960327148438e+02,8.607356262207031250e+01,6.392643737792968750e+01
1.256699981689453125e+02,8.607328796386718750e+01,6.392671585083007812e+01
1.256800003051757812e+02,8.607300567626953125e+01,6.392699050903320312e+01
1.256899948120117188e+02,8.607273864746093750e+01,6.392726516723632812e+01
1.256999969482421875e+02,8.607246398925781250e+01,6.392753601074218750e+01
1.257099990844726562e+02,8.607218933105468750e+01,6.392781448364257812e+01
1.257199935913085938e+02,8.607190704345703125e+01,6.392808532714843750e+01
1.257299957275390625e+02,8.607164001464843750e+01,6.392836380004882812e+01
1.257399978637695312e+02,8.607136535644531250e+01,6.392863845825195312e+01
1.257500000000000000e+02,8.607108306884765625e+01,6.392890930175781250e+01
1.257599945068359375e+02,8.607081604003906250e+01,6.392918777465820312e+01
1.257699966430664062e+02,8.607054138183593750e+01,6.392945861816406250e+01
1.257799987792968750e+02,8.607026672363281250e+01,6.392973709106445312e+01
1.257900009155273438e+02,8.606999206542968750e+01,6.393000793457031250e+01
1.257999954223632812e+02,8.606971740722656250e+01,6.393028259277343750e+01
1.258099975585937500e+02,8.606944274902343750e+01,6.393055725097656250e+01
1.258199996948242188e+02,8.606916046142578125e+01,6.393083572387695312e+01
1.258299942016601562e+02,8.606889343261718750e+01,6.393111038208007812e+01
1.258399963378906250e+02,8.606861877441406250e+01,6.393138122558593750e+01
1.258499984741210938e+02,8.606834411621093750e+01,6.393165969848632812e+01
1.258600006103515625e+02,8.606806182861328125e+01,6.393193054199218750e+01
1.258699951171875000e+02,8.606779479980468750e+01,6.393220520019531250e+01
1.258799972534179688e+02,8.606752014160156250e+01,6.393247985839843750e+01
1.258899993896484375e+02,8.606723785400390625e+01,6.393275451660156250e+01
1.258999938964843750e+02,8.606697082519531250e+01,6.393302536010742188e+01
1.259099960327148438e+02,8.606669616699218750e+01,6.393330383300781250e+01
1.259199981689453125e+02,8.606642150878906250e+01,6.393357849121093750e+01
1.259300003051757812e+02,8.606614685058593750e+01,6.393384933471679688e+01
1.259399948120117188e+02,8.606587219238281250e+01,6.393412780761718750e+01
1.259499969482421875e+02,8.606559753417968750e+01,6.393440246582031250e+01
1.259599990844726562e+02,8.606533050537109375e+01,6.393467712402343750e+01
1.259699935913085938e+02,8.606504821777343750e+01,6.393494796752929688e+01
1.259799957275390625e+02,8.606477355957031250e+01,6.393522644042968750e+01
1.259899978637695312e+02,8.606450653076171875e+01,6.393549728393554688e+01
1.260000000000000000e+02,8.606423187255859375e+01,6.393577194213867188e+01
1.260099945068359375e+02,8.606394958496093750e+01,6.393604278564453125e+01
1.260199966430664062e+02,8.606368255615234375e+01,6.393632125854492188e+01
1.260299987792968750e+02,8.606340789794921875e+01,6.393659591674804688e+01
1.260400009155273438e+02,8.606312561035156250e+01,6.393686676025390625e+01
1.260499954223632812e+02,8.606285858154296875e+01,6.393714141845703125e+01
1.260599975585937500e+02,8.606258392333984375e+01,6.393741607666015625e+01
1.260699996948242188e+02,8.606230926513671875e+01,6.393769073486328125e+01
1.260799942016601562e+02,8.606203460693359375e+01,6.393796157836914062e+01
1.260899963378906250e+02,8.606175994873046875e+01,6.393824005126953125e+01
1.260999984741210938e+02,8.606148529052734375e+01,6.393851089477539062e+01
1.261100006103515625e+02,8.606121826171875000e+01,6.393878555297851562e+01
1.261199951171875000e+02,8.606093597412109375e+01,6.393906021118164062e+01
1.261299972534179688e+02,8.606066894531250000e+01,6.393933486938476562e+01
1.261399993896484375e+02,8.606039428710937500e+01,6.393960571289062500e+01
1.261499938964843750e+02,8.606011199951171875e+01,6.393988037109375000e+01
1.261599960327148438e+02,8.605984497070312500e+01,6.394015121459960938e+01
1.261699981689453125e+02,8.605957031250000000e+01,6.394042968750000000e+01
1.261800003051757812e+02,8.605930328369140625e+01,6.394070053100585938e+01
1.261899948120117188e+02,8.605902862548828125e+01,6.394097518920898438e+01
1.261999969482421875e+02,8.605874633789062500e+01,6.394124603271484375e+01
1.262099990844726562e+02,8.605847930908203125e+01,6.394152069091796875e+01
1.262199935913085938e+02,8.605820465087890625e+01,6.394179916381835938e+01
1.262299957275390625e+02,8.605792236328125000e+01,6.394207000732421875e+01
1.262399978637695312e+02,8.605765533447265625e+01,6.394234466552734375e+01
1.262500000000000000e+02,8.605738067626953125e+01,6.394261932373046875e+01
1.262599945068359375e+02,8.605711364746093750e+01,6.394289398193359375e+01
1.262699966430664062e+02,8.605683135986328125e+01,6.394316482543945312e+01
1.262799987792968750e+02,8.605655670166015625e+01,6.394343948364257812e+01
1.262900009155273438e+02,8.605628967285156250e+01,6.394371032714843750e+01
1.262999954223632812e+02,8.605601501464843750e+01,6.394398880004882812e+01
1.263099975585937500e+02,8.605574035644531250e+01,6.394425582885742188e+01
1.263199996948242188e+02,8.605546569824218750e+01,6.394453430175781250e+01
1.263299942016601562e+02,8.605519104003906250e+01,6.394480514526367188e+01
1.263399963378906250e+02,8.605492401123046875e+01,6.394507980346679688e+01
1.263499984741210938e+02,8.605464172363281250e+01,6.394535446166992188e+01
1.263600006103515625e+02,8.605437469482421875e+01,6.394562911987304688e+01
1.263699951171875000e+02,8.605410003662109375e+01,6.394589996337890625e+01
1.263799972534179688e+02,8.605383300781250000e+01,6.394617462158203125e+01
1.263899993896484375e+02,8.605355072021484375e+01,6.394644546508789062e+01
1.263999938964843750e+02,8.605327606201171875e+01,6.394672012329101562e+01
1.264099960327148438e+02,8.605300903320312500e+01,6.394699096679687500e+01
1.264199981689453125e+02,8.605273437500000000e+01,6.394726943969726562e+01
1.264300003051757812e+02,8.605245971679687500e+01,6.394754028320312500e+01
1.264399948120117188e+02,8.605218505859375000e+01,6.394781494140625000e+01
1.264499969482421875e+02,8.605191802978515625e+01,6.394808578491210938e+01
1.264599990844726562e+02,8.605164337158203125e+01,6.394836044311523438e+01
1.264699935913085938e+02,8.605136108398437500e+01,6.394863128662109375e+01
1.264799957275390625e+02,8.605109405517578125e+01,6.394890594482421875e+01
1.264899978637695312e+02,8.605081939697265625e+01,6.394917678833007812e+01
1.265000000000000000e+02,8.605055236816406250e+01,6.394945144653320312e+01
1.265099945068359375e+02,8.605027008056640625e+01,6.394972229003906250e+01
1.265199966430664062e+02,8.605000305175781250e+01,6.394999694824218750e+01
1.265299987792968750e+02,8.604972839355468750e+01,6.395027160644531250e+01
1.265400009155273438e+02,8.604946136474609375e+01,6.395054244995117188e+01
1.265499954223632812e+02,8.604917907714843750e+01,6.395081710815429688e+01
1.265599975585937500e+02,8.604891204833984375e+01,6.395109176635742188e+01
1.265699996948242188e+02,8.604863739013671875e+01,6.395136260986328125e+01
1.265799942016601562e+02,8.604837036132812500e+01,6.395163726806640625e+01
1.265899963378906250e+02,8.604808807373046875e+01,6.395190811157226562e+01
1.265999984741210938e+02,8.604782104492187500e+01,6.395218276977539062e+01
1.266100006103515625e+02,8.604754638671875000e+01,6.395245361328125000e+01
1.266199951171875000e+02,8.604727172851562500e+01,6.395272827148437500e+01
1.266299972534179688e+02,8.604699707031250000e+01,6.395299911499023438e+01
1.266399993896484375e+02,8.604673004150390625e+01,6.395327377319335938e+01
1.266499938964843750e+02,8.604645538330078125e+01,6.395354461669921875e+01
1.266599960327148438e+02,8.604618072509765625e+01,6.395381927490234375e+01
1.266699981689453125e+02,8.604590606689453125e+01,6.395409011840820312e+01
1.266800003051757812e+02,8.604563140869140625e+01,6.395436477661132812e+01
1.266899948120117188e+02,8.604536437988281250e+01,6.395463562011718750e+01
1.266999969482421875e+02,8.604508972167968750e+01,6.395491027832031250e+01
1.267099990844726562e+02,8.604481506347656250e+01,6.395518112182617188e+01
1.267199935913085938e+02,8.604454040527343750e+01,6.395545578002929688e+01
1.267299957275390625e+02,8.604427337646484375e+01,6.395572662353515625e+01
1.267399978637695312e+02,8.604399871826171875e+01,6.395600128173828125e+01
1.267500000000000000e+02,8.604372406005859375e+01,6.395627212524414062e+01
1.267599945068359375e+02,8.604344940185546875e+01,6.395654678344726562e+01
1.267699966430664062e+02,8.604318237304687500e+01,6.395681762695312500e+01
1.267799987792968750e+02,8.604290771484375000e+01,6.395709228515625000e+01
1.267900009155273438e+02,8.604263305664062500e+01,6.395736312866210938e+01
1.267999954223632812e+02,8.604236602783203125e+01,6.395763778686523438e+01
1.268099975585937500e+02,8.604209136962890625e+01,6.395790863037109375e+01
1.268199996948242188e+02,8.604181671142578125e+01,6.395818328857421875e+01
1.268299942016601562e+02,8.604154968261718750e+01,6.395845413208007812e+01
1.268399963378906250e+02,8.604127502441406250e+01,6.395872497558593750e+01
1.268499984741210938e+02,8.604100036621093750e+01,6.395899963378906250e+01
1.268600006103515625e+02,8.604073333740234375e+01,6.395927047729492188e+01
1.268699951171875000e+02,8.604045867919921875e+01,6.395954513549804688e+01
1.268799972534179688e+02,8.604018402099609375e+01,6.395981216430664062e+01
1.268899993896484375e+02,8.603990936279296875e+01,6.396009063720703125e+01
1.268999938964843750e+02,8.603964233398437500e+01,6.396035766601562500e+01
1.269099960327148438e+02,8.603936767578125000e+01,6.396063232421875000e+01
1.269199981689453125e+02,8.603909301757812500e+01,6.396090316772460938e+01
1.269300003051757812e+02,8.603882598876953125e+01,6.396117782592773438e+01
1.269399948120117188e+02,8.603855133056640625e+01,6.396144866943359375e+01
1.269499969482421875e+02,8.603828430175781250e+01,6.396172332763671875e+01
1.269599990844726562e+02,8.603800201416015625e+01,6.396199417114257812e+01
1.269699935913085938e+02,8.603773498535156250e+01,6.396226119995117188e+01
1.269799957275390625e+02,8.603746032714843750e+01,6.396253585815429688e+01
1.269899978637695312e+02,8.603719329833984375e+01,6.396280670166015625e+01
1.270000000000000000e+02,8.603691101074218750e+01,6.396308135986328125e+01
1.270099945068359375e+02,8.603664398193359375e+01,6.396335220336914062e+01
1.270199966430664062e+02,8.603637695312500000e+01,6.396362686157226562e+01
1.270299987792968750e+02,8.603610229492187500e+01,6.396389770507812500e+01
1.270400009155273438e+02,8.603583526611328125e+01,6.396417236328125000e+01
1.270499954223632812e+02,8.603555297851562500e+01,6.396444320678710938e+01
1.270599975585937500e+02,8.603528594970703125e+01,6.396471405029296875e+01
1.270699996948242188e+02,8.603501129150390625e+01,6.396498489379882812e+01
1.270799942016601562e+02,8.603474426269531250e+01,6.396525955200195312e+01
1.270899963378906250e+02,8.603446197509765625e+01,6.396553039550781250e+01
1.270999984741210938e+02,8.603419494628906250e+01,6.396580505371093750e+01
1.271100006103515625e+02,8.603392791748046875e+01,6.396607208251953125e+01
1.271199951171875000e+02,8.603365325927734375e+01,6.396635055541992188e+01
1.271299972534179688e+02,8.603338623046875000e+01,6.396661758422851562e+01
1.271399993896484375e+02,8.603310394287109375e+01,6.396688842773437500e+01
1.271499938964843750e+02,8.603283691406250000e+01,6.396716308593750000e+01
1.271599960327148438e+02,8.603256988525390625e+01,6.396743392944335938e+01
1.271699981689453125e+02,8.603229522705078125e+01,6.396770858764648438e+01
1.271800003051757812e+02,8.603202056884765625e+01,6.396797561645507812e+01
1.271899948120117188e+02,8.603174591064453125e+01,6.396825027465820312e+01
1.271999969482421875e+02,8.603147888183593750e+01,6.396852111816406250e+01
1.272099990844726562e+02,8.603121185302734375e+01,6.396879577636718750e+01
1.272199935913085938e+02,8.603092956542968750e+01,6.396906661987304688e+01
1.272299957275390625e+02,8.603066253662109375e+01,6.396933364868164062e+01
1.272399978637695312e+02,8.603038787841796875e+01,6.396960830688476562e+01
1.272500000000000000e+02,8.603012084960937500e+01,6.396987915039062500e+01
1.272599945068359375e+02,8.602985382080078125e+01,6.397014999389648438e+01
1.272699966430664062e+02,8.602957153320312500e+01,6.397042083740234375e+01
1.272799987792968750e+02,8.602930450439453125e+01,6.397069549560546875e+01
1.272900009155273438e+02,8.602903747558593750e+01,6.397096633911132812e+01
1.272999954223632812e+02,8.602876281738281250e+01,6.397124099731445312e+01
1.273099975585937500e+02,8.602849578857421875e+01,6.397150802612304688e+01
1.273199996948242188e+02,8.602822113037109375e+01,6.397177886962890625e+01
1.273299942016601562e+02,8.602794647216796875e+01,6.397205352783203125e+01
